"time","n","der(n)"
0.4199	,1430,5.202309912419845e-9
0.42	,1430,5.202309912419845e-9
0.4201	,1430,5.202309912419845e-9
0.4202	,1430,5.202309912419845e-9
0.4203	,1430,5.202309912419845e-9
0.4204	,1430,5.202309912419845e-9
0.4205	,1430,5.0722521646093505e-9
0.4206	,1430,5.0722521646093505e-9
0.4207	,1430,5.0722521646093505e-9
0.4208	,1430,5.0722521646093505e-9
0.4209	,1430,5.0722521646093505e-9
0.421	,1430,5.0722521646093505e-9
0.4211	,1430,5.0722521646093505e-9
0.4212	,1430,5.0722521646093505e-9
0.4213	,1430,5.0722521646093505e-9
0.4214	,1430,5.0722521646093505e-9
0.4215	,1430,5.0722521646093505e-9
0.4216	,1430,5.0722521646093505e-9
0.4217	,1430,5.0722521646093505e-9
0.4218	,1430,5.0722521646093505e-9
0.4219	,1430,4.942194416798855e-9
0.422	,1430,4.942194416798855e-9
0.4221	,1430,4.942194416798855e-9
0.4222	,1430,4.942194416798855e-9
0.4223	,1430,4.942194416798855e-9
0.4224	,1430,4.942194416798855e-9
0.4225	,1430,4.942194416798855e-9
0.4226	,1430,4.942194416798855e-9
0.4227	,1430,4.942194416798855e-9
0.4228	,1430,4.942194416798855e-9
0.4229	,1430,4.942194416798855e-9
0.423	,1430,4.942194416798855e-9
0.4231	,1430,4.942194416798855e-9
0.4232	,1430,4.8121366689883595e-9
0.4233	,1430,4.8121366689883595e-9
0.4234	,1430,4.8121366689883595e-9
0.4235	,1430,4.8121366689883595e-9
0.4236	,1430,4.8121366689883595e-9
0.4237	,1430,4.8121366689883595e-9
0.4238	,1430,4.8121366689883595e-9
0.4239	,1430,4.8121366689883595e-9
0.424	,1430,4.8121366689883595e-9
0.4241	,1430,4.8121366689883595e-9
0.4242	,1430,4.8121366689883595e-9
0.4243	,1430,4.8121366689883595e-9
0.4244	,1430,4.8121366689883595e-9
0.4245	,1430,4.8121366689883595e-9
0.4246	,1430,4.682078921177864e-9
0.4247	,1430,4.682078921177864e-9
0.4248	,1430,4.682078921177864e-9
0.4249	,1430,4.682078921177864e-9
0.425	,1430,4.682078921177864e-9
0.4251	,1430,4.682078921177864e-9
0.4252	,1430,4.682078921177864e-9
0.4253	,1430,4.682078921177864e-9
0.4254	,1430,4.682078921177864e-9
0.4255	,1430,4.682078921177864e-9
0.4256	,1430,4.682078921177864e-9
0.4257	,1430,4.682078921177864e-9
0.4258	,1430,4.682078921177864e-9
0.4259	,1430,4.682078921177864e-9
0.426	,1430,4.5520211733673685e-9
0.4261	,1430,4.5520211733673685e-9
0.4262	,1430,4.5520211733673685e-9
0.4263	,1430,4.5520211733673685e-9
0.4264	,1430,4.5520211733673685e-9
0.4265	,1430,4.5520211733673685e-9
0.4266	,1430,4.5520211733673685e-9
0.4267	,1430,4.5520211733673685e-9
0.4268	,1430,4.5520211733673685e-9
0.4269	,1430,4.5520211733673685e-9
0.427	,1430,4.5520211733673685e-9
0.4271	,1430,4.5520211733673685e-9
0.4272	,1430,4.5520211733673685e-9
0.4273	,1430,4.421963425556873e-9
0.4274	,1430,4.421963425556873e-9
0.4275	,1430,4.421963425556873e-9
0.4276	,1430,4.421963425556873e-9
0.4277	,1430,4.421963425556873e-9
0.4278	,1430,4.421963425556873e-9
0.4279	,1430,4.421963425556873e-9
0.428	,1430,4.421963425556873e-9
0.4281	,1430,4.421963425556873e-9
0.4282	,1430,4.421963425556873e-9
0.4283	,1430,4.421963425556873e-9
0.4284	,1430,4.421963425556873e-9
0.4285	,1430,4.421963425556873e-9
0.4286	,1430,4.421963425556873e-9
0.4287	,1430,4.2919056777463776e-9
0.4288	,1430,4.2919056777463776e-9
0.4289	,1430,4.2919056777463776e-9
0.429	,1430,4.2919056777463776e-9
0.4291	,1430,4.2919056777463776e-9
0.4292	,1430,4.2919056777463776e-9
0.4293	,1430,4.2919056777463776e-9
0.4294	,1430,4.2919056777463776e-9
0.4295	,1430,4.2919056777463776e-9
0.4296	,1430,4.2919056777463776e-9
0.4297	,1430,4.2919056777463776e-9
0.4298	,1430,4.2919056777463776e-9
0.4299	,1430,4.2919056777463776e-9
0.43	,1430,4.161847929935882e-9
0.4301	,1430,4.161847929935882e-9
0.4302	,1430,4.161847929935882e-9
0.4303	,1430,4.161847929935882e-9
0.4304	,1430,4.161847929935882e-9
0.4305	,1430,4.161847929935882e-9
0.4306	,1430,4.161847929935882e-9
0.4307	,1430,4.161847929935882e-9
0.4308	,1430,4.161847929935882e-9
0.4309	,1430,4.161847929935882e-9
0.431	,1430,4.161847929935882e-9
0.4311	,1430,4.161847929935882e-9
0.4312	,1430,4.161847929935882e-9
0.4313	,1430,4.161847929935882e-9
0.4314	,1430,4.031790182125386e-9
0.4315	,1430,4.031790182125386e-9
0.4316	,1430,4.031790182125386e-9
0.4317	,1430,4.031790182125386e-9
0.4318	,1430,4.031790182125386e-9
0.4319	,1430,4.031790182125386e-9
0.432	,1430,4.031790182125386e-9
0.4321	,1430,4.031790182125386e-9
0.4322	,1430,4.031790182125386e-9
0.4323	,1430,4.031790182125386e-9
0.4324	,1430,4.031790182125386e-9
0.4325	,1430,4.031790182125386e-9
0.4326	,1430,4.031790182125386e-9
0.4327	,1430,4.031790182125386e-9
0.4328	,1430,3.90173243431489e-9
0.4329	,1430,3.90173243431489e-9
0.433	,1430,3.90173243431489e-9
0.4331	,1430,3.90173243431489e-9
0.4332	,1430,3.90173243431489e-9
0.4333	,1430,3.90173243431489e-9
0.4334	,1430,3.90173243431489e-9
0.4335	,1430,3.90173243431489e-9
0.4336	,1430,3.90173243431489e-9
0.4337	,1430,3.90173243431489e-9
0.4338	,1430,3.90173243431489e-9
0.4339	,1430,3.90173243431489e-9
0.434	,1430,3.90173243431489e-9
0.4341	,1430,3.771674686504395e-9
0.4342	,1430,3.771674686504395e-9
0.4343	,1430,3.771674686504395e-9
0.4344	,1430,3.771674686504395e-9
0.4345	,1430,3.771674686504395e-9
0.4346	,1430,3.771674686504395e-9
0.4347	,1430,3.771674686504395e-9
0.4348	,1430,3.771674686504395e-9
0.4349	,1430,3.771674686504395e-9
0.435	,1430,3.771674686504395e-9
0.4351	,1430,3.771674686504395e-9
0.4352	,1430,3.771674686504395e-9
0.4353	,1430,3.771674686504395e-9
0.4354	,1430,3.771674686504395e-9
0.4355	,1430,3.641616938693899e-9
0.4356	,1430,3.641616938693899e-9
0.4357	,1430,3.641616938693899e-9
0.4358	,1430,3.641616938693899e-9
0.4359	,1430,3.641616938693899e-9
0.436	,1430,3.641616938693899e-9
0.4361	,1430,3.641616938693899e-9
0.4362	,1430,3.641616938693899e-9
0.4363	,1430,3.641616938693899e-9
0.4364	,1430,3.641616938693899e-9
0.4365	,1430,3.641616938693899e-9
0.4366	,1430,3.641616938693899e-9
0.4367	,1430,3.641616938693899e-9
0.4368	,1430,3.5115591908834034e-9
0.4369	,1430,3.5115591908834034e-9
0.437	,1430,3.5115591908834034e-9
0.4371	,1430,3.5115591908834034e-9
0.4372	,1430,3.5115591908834034e-9
0.4373	,1430,3.5115591908834034e-9
0.4374	,1430,3.5115591908834034e-9
0.4375	,1430,3.5115591908834034e-9
0.4376	,1430,3.5115591908834034e-9
0.4377	,1430,3.5115591908834034e-9
0.4378	,1430,3.5115591908834034e-9
0.4379	,1430,3.5115591908834034e-9
0.438	,1430,3.5115591908834034e-9
0.4381	,1430,3.5115591908834034e-9
0.4382	,1430,3.3815014430729067e-9
0.4383	,1430,3.3815014430729067e-9
0.4384	,1430,3.3815014430729067e-9
0.4385	,1430,3.3815014430729067e-9
0.4386	,1430,3.3815014430729067e-9
0.4387	,1430,3.3815014430729067e-9
0.4388	,1430,3.3815014430729067e-9
0.4389	,1430,3.3815014430729067e-9
0.439	,1430,3.3815014430729067e-9
0.4391	,1430,3.3815014430729067e-9
0.4392	,1430,3.3815014430729067e-9
0.4393	,1430,3.3815014430729067e-9
0.4394	,1430,3.3815014430729067e-9
0.4395	,1430,3.3815014430729067e-9
0.4396	,1430,3.251443695262411e-9
0.4397	,1430,3.251443695262411e-9
0.4398	,1430,3.251443695262411e-9
0.4399	,1430,3.251443695262411e-9
0.44	,1430,3.251443695262411e-9
0.4401	,1430,3.251443695262411e-9
0.4402	,1430,3.251443695262411e-9
0.4403	,1430,3.251443695262411e-9
0.4404	,1430,3.251443695262411e-9
0.4405	,1430,3.251443695262411e-9
0.4406	,1430,3.251443695262411e-9
0.4407	,1430,3.251443695262411e-9
0.4408	,1430,3.251443695262411e-9
0.4409	,1430,3.1213859474519153e-9
0.441	,1430,3.1213859474519153e-9
0.4411	,1430,3.1213859474519153e-9
0.4412	,1430,3.1213859474519153e-9
0.4413	,1430,3.1213859474519153e-9
0.4414	,1430,3.1213859474519153e-9
0.4415	,1430,3.1213859474519153e-9
0.4416	,1430,3.1213859474519153e-9
0.4417	,1430,3.1213859474519153e-9
0.4418	,1430,3.1213859474519153e-9
0.4419	,1430,3.1213859474519153e-9
0.442	,1430,3.1213859474519153e-9
0.4421	,1430,3.1213859474519153e-9
0.4422	,1430,3.1213859474519153e-9
0.4423	,1430,2.9913281996414194e-9
0.4424	,1430,2.9913281996414194e-9
0.4425	,1430,2.9913281996414194e-9
0.4426	,1430,2.9913281996414194e-9
0.4427	,1430,2.9913281996414194e-9
0.4428	,1430,2.9913281996414194e-9
0.4429	,1430,2.9913281996414194e-9
0.443	,1430,2.9913281996414194e-9
0.4431	,1430,2.9913281996414194e-9
0.4432	,1430,2.9913281996414194e-9
0.4433	,1430,2.9913281996414194e-9
0.4434	,1430,2.9913281996414194e-9
0.4435	,1430,2.9913281996414194e-9
0.4436	,1430,2.8612704518309235e-9
0.4437	,1430,2.8612704518309235e-9
0.4438	,1430,2.8612704518309235e-9
0.4439	,1430,2.8612704518309235e-9
0.444	,1430,2.8612704518309235e-9
0.4441	,1430,2.8612704518309235e-9
0.4442	,1430,2.8612704518309235e-9
0.4443	,1430,2.8612704518309235e-9
0.4444	,1430,2.8612704518309235e-9
0.4445	,1430,2.8612704518309235e-9
0.4446	,1430,2.8612704518309235e-9
0.4447	,1430,2.8612704518309235e-9
0.4448	,1430,2.8612704518309235e-9
0.4449	,1430,2.8612704518309235e-9
0.445	,1430,2.7312127040204267e-9
0.4451	,1430,2.7312127040204267e-9
0.4452	,1430,2.7312127040204267e-9
0.4453	,1430,2.7312127040204267e-9
0.4454	,1430,2.7312127040204267e-9
0.4455	,1430,2.7312127040204267e-9
0.4456	,1430,2.7312127040204267e-9
0.4457	,1430,2.7312127040204267e-9
0.4458	,1430,2.7312127040204267e-9
0.4459	,1430,2.7312127040204267e-9
0.446	,1430,2.7312127040204267e-9
0.4461	,1430,2.7312127040204267e-9
0.4462	,1430,2.7312127040204267e-9
0.4463	,1430,2.7312127040204267e-9
0.4464	,1430,2.601154956209931e-9
0.4465	,1430,2.601154956209931e-9
0.4466	,1430,2.601154956209931e-9
0.4467	,1430,2.601154956209931e-9
0.4468	,1430,2.601154956209931e-9
0.4469	,1430,2.601154956209931e-9
0.447	,1430,2.601154956209931e-9
0.4471	,1430,2.601154956209931e-9
0.4472	,1430,2.601154956209931e-9
0.4473	,1430,2.601154956209931e-9
0.4474	,1430,2.601154956209931e-9
0.4475	,1430,2.601154956209931e-9
0.4476	,1430,2.601154956209931e-9
0.4477	,1430,2.471097208399435e-9
0.4478	,1430,2.471097208399435e-9
0.4479	,1430,2.471097208399435e-9
0.448	,1430,2.471097208399435e-9
0.4481	,1430,2.471097208399435e-9
0.4482	,1430,2.471097208399435e-9
0.4483	,1430,2.471097208399435e-9
0.4484	,1430,2.471097208399435e-9
0.4485	,1430,2.471097208399435e-9
0.4486	,1430,2.471097208399435e-9
0.4487	,1430,2.471097208399435e-9
0.4488	,1430,2.471097208399435e-9
0.4489	,1430,2.471097208399435e-9
0.449	,1430,2.471097208399435e-9
0.4491	,1430,2.3410394605889386e-9
0.4492	,1430,2.3410394605889386e-9
0.4493	,1430,2.3410394605889386e-9
0.4494	,1430,2.3410394605889386e-9
0.4495	,1430,2.3410394605889386e-9
0.4496	,1430,2.3410394605889386e-9
0.4497	,1430,2.3410394605889386e-9
0.4498	,1430,2.3410394605889386e-9
0.4499	,1430,2.3410394605889386e-9
0.45	,1430,2.3410394605889386e-9
0.4501	,1430,2.3410394605889386e-9
0.4502	,1430,2.3410394605889386e-9
0.4503	,1430,2.3410394605889386e-9
0.4504	,1430,2.2109817127784427e-9
0.4505	,1430,2.2109817127784427e-9
0.4506	,1430,2.2109817127784427e-9
0.4507	,1430,2.2109817127784427e-9
0.4508	,1430,2.2109817127784427e-9
0.4509	,1430,2.2109817127784427e-9
0.451	,1430,2.2109817127784427e-9
0.4511	,1430,2.2109817127784427e-9
0.4512	,1430,2.2109817127784427e-9
0.4513	,1430,2.2109817127784427e-9
0.4514	,1430,2.2109817127784427e-9
0.4515	,1430,2.2109817127784427e-9
0.4516	,1430,2.2109817127784427e-9
0.4517	,1430,2.2109817127784427e-9
0.4518	,1430,2.080923964967946e-9
0.4519	,1430,2.080923964967946e-9
0.452	,1430,2.080923964967946e-9
0.4521	,1430,2.080923964967946e-9
0.4522	,1430,2.080923964967946e-9
0.4523	,1430,2.080923964967946e-9
0.4524	,1430,2.080923964967946e-9
0.4525	,1430,2.080923964967946e-9
0.4526	,1430,2.080923964967946e-9
0.4527	,1430,2.080923964967946e-9
0.4528	,1430,2.080923964967946e-9
0.4529	,1430,2.080923964967946e-9
0.453	,1430,2.080923964967946e-9
0.4531	,1430,2.080923964967946e-9
0.4532	,1430,1.9508662171574497e-9
0.4533	,1430,1.9508662171574497e-9
0.4534	,1430,1.9508662171574497e-9
0.4535	,1430,1.9508662171574497e-9
0.4536	,1430,1.9508662171574497e-9
0.4537	,1430,1.9508662171574497e-9
0.4538	,1430,1.9508662171574497e-9
0.4539	,1430,1.9508662171574497e-9
0.454	,1430,1.9508662171574497e-9
0.4541	,1430,1.9508662171574497e-9
0.4542	,1430,1.9508662171574497e-9
0.4543	,1430,1.9508662171574497e-9
0.4544	,1430,1.9508662171574497e-9
0.4545	,1430,1.8208084693469534e-9
0.4546	,1430,1.8208084693469534e-9
0.4547	,1430,1.8208084693469534e-9
0.4548	,1430,1.8208084693469534e-9
0.4549	,1430,1.8208084693469534e-9
0.455	,1430,1.8208084693469534e-9
0.4551	,1430,1.8208084693469534e-9
0.4552	,1430,1.8208084693469534e-9
0.4553	,1430,1.8208084693469534e-9
0.4554	,1430,1.8208084693469534e-9
0.4555	,1430,1.8208084693469534e-9
0.4556	,1430,1.8208084693469534e-9
0.4557	,1430,1.8208084693469534e-9
0.4558	,1430,1.8208084693469534e-9
0.4559	,1430,1.690750721536457e-9
0.456	,1430,1.690750721536457e-9
0.4561	,1430,1.690750721536457e-9
0.4562	,1430,1.690750721536457e-9
0.4563	,1430,1.690750721536457e-9
0.4564	,1430,1.690750721536457e-9
0.4565	,1430,1.690750721536457e-9
0.4566	,1430,1.690750721536457e-9
0.4567	,1430,1.690750721536457e-9
0.4568	,1430,1.690750721536457e-9
0.4569	,1430,1.690750721536457e-9
0.457	,1430,1.690750721536457e-9
0.4571	,1430,1.690750721536457e-9
0.4572	,1430,1.5606929737259607e-9
0.4573	,1430,1.5606929737259607e-9
0.4574	,1430,1.5606929737259607e-9
0.4575	,1430,1.5606929737259607e-9
0.4576	,1430,1.5606929737259607e-9
0.4577	,1430,1.5606929737259607e-9
0.4578	,1430,1.5606929737259607e-9
0.4579	,1430,1.5606929737259607e-9
0.458	,1430,1.5606929737259607e-9
0.4581	,1430,1.5606929737259607e-9
0.4582	,1430,1.5606929737259607e-9
0.4583	,1430,1.5606929737259607e-9
0.4584	,1430,1.5606929737259607e-9
0.4585	,1430,1.5606929737259607e-9
0.4586	,1430,1.430635225915464e-9
0.4587	,1430,1.430635225915464e-9
0.4588	,1430,1.430635225915464e-9
0.4589	,1430,1.430635225915464e-9
0.459	,1430,1.430635225915464e-9
0.4591	,1430,1.430635225915464e-9
0.4592	,1430,1.430635225915464e-9
0.4593	,1430,1.430635225915464e-9
0.4594	,1430,1.430635225915464e-9
0.4595	,1430,1.430635225915464e-9
0.4596	,1430,1.430635225915464e-9
0.4597	,1430,1.430635225915464e-9
0.4598	,1430,1.430635225915464e-9
0.4599	,1430,1.430635225915464e-9
0.46	,1430,1.3005774781049675e-9
0.4601	,1430,1.3005774781049675e-9
0.4602	,1430,1.3005774781049675e-9
0.4603	,1430,1.3005774781049675e-9
0.4604	,1430,1.3005774781049675e-9
0.4605	,1430,1.3005774781049675e-9
0.4606	,1430,1.3005774781049675e-9
0.4607	,1430,1.3005774781049675e-9
0.4608	,1430,1.3005774781049675e-9
0.4609	,1430,1.3005774781049675e-9
0.461	,1430,1.3005774781049675e-9
0.4611	,1430,1.3005774781049675e-9
0.4612	,1430,1.3005774781049675e-9
0.4613	,1430,1.170519730294471e-9
0.4614	,1430,1.170519730294471e-9
0.4615	,1430,1.170519730294471e-9
0.4616	,1430,1.170519730294471e-9
0.4617	,1430,1.170519730294471e-9
0.4618	,1430,1.170519730294471e-9
0.4619	,1430,1.170519730294471e-9
0.462	,1430,1.170519730294471e-9
0.4621	,1430,1.170519730294471e-9
0.4622	,1430,1.170519730294471e-9
0.4623	,1430,1.170519730294471e-9
0.4624	,1430,1.170519730294471e-9
0.4625	,1430,1.170519730294471e-9
0.4626	,1430,1.170519730294471e-9
0.4627	,1430,1.0404619824839744e-9
0.4628	,1430,1.0404619824839744e-9
0.4629	,1430,1.0404619824839744e-9
0.463	,1430,1.0404619824839744e-9
0.4631	,1430,1.0404619824839744e-9
0.4632	,1430,1.0404619824839744e-9
0.4633	,1430,1.0404619824839744e-9
0.4634	,1430,1.0404619824839744e-9
0.4635	,1430,1.0404619824839744e-9
0.4636	,1430,1.0404619824839744e-9
0.4637	,1430,1.0404619824839744e-9
0.4638	,1430,1.0404619824839744e-9
0.4639	,1430,1.0404619824839744e-9
0.464	,1430,9.104042346734778e-10
0.4641	,1430,9.104042346734778e-10
0.4642	,1430,9.104042346734778e-10
0.4643	,1430,9.104042346734778e-10
0.4644	,1430,9.104042346734778e-10
0.4645	,1430,9.104042346734778e-10
0.4646	,1430,9.104042346734778e-10
0.4647	,1430,9.104042346734778e-10
0.4648	,1430,9.104042346734778e-10
0.4649	,1430,9.104042346734778e-10
0.465	,1430,9.104042346734778e-10
0.4651	,1430,9.104042346734778e-10
0.4652	,1430,9.104042346734778e-10
0.4653	,1430,9.104042346734778e-10
0.4654	,1430,7.80346486862981e-10
0.4655	,1430,7.80346486862981e-10
0.4656	,1430,7.80346486862981e-10
0.4657	,1430,7.80346486862981e-10
0.4658	,1430,7.80346486862981e-10
0.4659	,1430,7.80346486862981e-10
0.466	,1430,7.80346486862981e-10
0.4661	,1430,7.80346486862981e-10
0.4662	,1430,7.80346486862981e-10
0.4663	,1430,7.80346486862981e-10
0.4664	,1430,7.80346486862981e-10
0.4665	,1430,7.80346486862981e-10
0.4666	,1430,7.80346486862981e-10
0.4667	,1430,7.80346486862981e-10
0.4668	,1430,6.502887390524843e-10
0.4669	,1430,6.502887390524843e-10
0.467	,1430,6.502887390524843e-10
0.4671	,1430,6.502887390524843e-10
0.4672	,1430,6.502887390524843e-10
0.4673	,1430,6.502887390524843e-10
0.4674	,1430,6.502887390524843e-10
0.4675	,1430,6.502887390524843e-10
0.4676	,1430,6.502887390524843e-10
0.4677	,1430,6.502887390524843e-10
0.4678	,1430,6.502887390524843e-10
0.4679	,1430,6.502887390524843e-10
0.468	,1430,6.502887390524843e-10
0.4681	,1430,5.202309912419875e-10
0.4682	,1430,5.202309912419875e-10
0.4683	,1430,5.202309912419875e-10
0.4684	,1430,5.202309912419875e-10
0.4685	,1430,5.202309912419875e-10
0.4686	,1430,5.202309912419875e-10
0.4687	,1430,5.202309912419875e-10
0.4688	,1430,5.202309912419875e-10
0.4689	,1430,5.202309912419875e-10
0.469	,1430,5.202309912419875e-10
0.4691	,1430,5.202309912419875e-10
0.4692	,1430,5.202309912419875e-10
0.4693	,1430,5.202309912419875e-10
0.4694	,1430,5.202309912419875e-10
0.4695	,1430,3.901732434314907e-10
0.4696	,1430,3.901732434314907e-10
0.4697	,1430,3.901732434314907e-10
0.4698	,1430,3.901732434314907e-10
0.4699	,1430,3.901732434314907e-10
0.47	,1430,3.901732434314907e-10
0.4701	,1430,3.901732434314907e-10
0.4702	,1430,3.901732434314907e-10
0.4703	,1430,3.901732434314907e-10
0.4704	,1430,3.901732434314907e-10
0.4705	,1430,3.901732434314907e-10
0.4706	,1430,3.901732434314907e-10
0.4707	,1430,3.901732434314907e-10
0.4708	,1430,3.901732434314907e-10
0.4709	,1430,2.6011549562099387e-10
0.471	,1430,2.6011549562099387e-10
0.4711	,1430,2.6011549562099387e-10
0.4712	,1430,2.6011549562099387e-10
0.4713	,1430,2.6011549562099387e-10
0.4714	,1430,2.6011549562099387e-10
0.4715	,1430,2.6011549562099387e-10
0.4716	,1430,2.6011549562099387e-10
0.4717	,1430,2.6011549562099387e-10
0.4718	,1430,2.6011549562099387e-10
0.4719	,1430,2.6011549562099387e-10
0.472	,1430,2.6011549562099387e-10
0.4721	,1430,2.6011549562099387e-10
0.4722	,1430,1.3005774781049693e-10
0.4723	,1430,1.3005774781049693e-10
0.4724	,1430,1.3005774781049693e-10
0.4725	,1430,1.3005774781049693e-10
0.4726	,1430,1.3005774781049693e-10
0.4727	,1430,1.3005774781049693e-10
0.4728	,1430,1.3005774781049693e-10
0.4729	,1430,1.3005774781049693e-10
0.473	,1430,1.3005774781049693e-10
0.4731	,1430,1.3005774781049693e-10
0.4732	,1430,1.3005774781049693e-10
0.4733	,1430,1.3005774781049693e-10
0.4734	,1430,1.3005774781049693e-10
0.4735	,1430,1.3005774781049693e-10
0.4736	,1430,1.3005774781049693e-10
0.4737	,1430,1.3005774781049693e-10
0.4738	,1430,1.3005774781049693e-10
0.4739	,1430,1.3005774781049693e-10
0.474	,1430,1.3005774781049693e-10
0.4741	,1430,1.3005774781049693e-10
0.4742	,1430,1.3005774781049693e-10
0.4743	,1430,1.3005774781049693e-10
0.4744	,1430,1.3005774781049693e-10
0.4745	,1430,1.3005774781049693e-10
0.4746	,1430,1.3005774781049693e-10
0.4747	,1430,1.3005774781049693e-10
0.4748	,1430,1.3005774781049693e-10
0.4749	,1430,1.3005774781049693e-10
0.475	,1430,1.3005774781049693e-10
0.4751	,1430,1.3005774781049693e-10
0.4752	,1430,1.3005774781049693e-10
0.4753	,1430,1.3005774781049693e-10
0.4754	,1430,1.3005774781049693e-10
0.4755	,1430,1.3005774781049693e-10
0.4756	,1430,1.3005774781049693e-10
0.4757	,1430,1.3005774781049693e-10
0.4758	,1430,1.3005774781049693e-10
0.4759	,1430,1.3005774781049693e-10
0.476	,1430,1.3005774781049693e-10
0.4761	,1430,1.3005774781049693e-10
0.4762	,1430,1.3005774781049693e-10
0.4763	,1430,1.3005774781049693e-10
0.4764	,1430,1.3005774781049693e-10
0.4765	,1430,1.3005774781049693e-10
0.4766	,1430,1.3005774781049693e-10
0.4767	,1430,1.3005774781049693e-10
0.4768	,1430,1.3005774781049693e-10
0.4769	,1430,1.3005774781049693e-10
0.477	,1430,1.3005774781049693e-10
0.4771	,1430,1.3005774781049693e-10
0.4772	,1430,1.3005774781049693e-10
0.4773	,1430,1.3005774781049693e-10
0.4774	,1430,1.3005774781049693e-10
0.4775	,1430,1.3005774781049693e-10
0.4776	,1430,1.3005774781049693e-10
0.4777	,1430,1.3005774781049693e-10
0.4778	,1430,1.3005774781049693e-10
0.4779	,1430,1.3005774781049693e-10
0.478	,1430,1.3005774781049693e-10
0.4781	,1430,1.3005774781049693e-10
0.4782	,1430,1.3005774781049693e-10
0.4783	,1430,1.3005774781049693e-10
0.4784	,1430,1.3005774781049693e-10
0.4785	,1430,1.3005774781049693e-10
0.4786	,1430,1.3005774781049693e-10
0.4787	,1430,1.3005774781049693e-10
0.4788	,1430,1.3005774781049693e-10
0.4789	,1430,1.3005774781049693e-10
0.479	,1430,1.3005774781049693e-10
0.4791	,1430,1.3005774781049693e-10
0.4792	,1430,1.3005774781049693e-10
0.4793	,1430,1.3005774781049693e-10
0.4794	,1430,1.3005774781049693e-10
0.4795	,1430,1.3005774781049693e-10
0.4796	,1430,1.3005774781049693e-10
0.4797	,1430,1.3005774781049693e-10
0.4798	,1430,1.3005774781049693e-10
0.4799	,1430,1.3005774781049693e-10
0.48	,1430,1.3005774781049693e-10
0.4801	,1430,1.3005774781049693e-10
0.4802	,1430,1.3005774781049693e-10
0.4803	,1430,1.3005774781049693e-10
0.4804	,1430,1.3005774781049693e-10
0.4805	,1430,1.3005774781049693e-10
0.4806	,1430,1.3005774781049693e-10
0.4807	,1430,1.3005774781049693e-10
0.4808	,1430,1.3005774781049693e-10
0.4809	,1430,1.3005774781049693e-10
0.481	,1430,1.3005774781049693e-10
0.4811	,1430,1.3005774781049693e-10
0.4812	,1430,1.3005774781049693e-10
0.4813	,1430,1.3005774781049693e-10
0.4814	,1430,1.3005774781049693e-10
0.4815	,1430,1.3005774781049693e-10
